source,url,job_id,title,company,location,salary_raw,salary_min,salary_max,salary_currency,skills,experience_raw,experience_min,experience_max,description,scraped_at,parse_status,posted_raw,posted_at,valid_through,location_cities,seniority,work_mode,employment_type,salary_period,_input_file,scraped_at_parsed,posted_at_parsed,valid_through_parsed,_has_numeric_salary,_salary_midpoint,_has_skills,_has_experience,_has_description,_quality_score,_scraped_at_sort,salary_midpoint,salary_suspicious_reason,_salary_raw_folded,salary_label
itviec,https://itviec.com/it-jobs/10-fullstack-deverloper-java-spring-boot-angular-thien-hoang-solutions-jsc-1448,itviec_10-fullstack-deverloper-java-spring-boot-angular-thien-hoang-solutions-jsc-1448,10 Fullstack Deverloper (Java/ Spring Boot/Angular),Thien Hoang Solutions JSC,Hà Nội,1200 - 1600 USD,1200.0,1600.0,USD,"Java, HTML, Spring Boot, Oracle, JavaScript, CSS, Angular, .NET, C#, Docker, SQL, DevOps",Tối thiểu 04 năm,4.0,,"Top 3 Reasons To Join Us Môi trường trẻ trung Cơ hội phát triển rộng mở Thưởng lên tới 5 tháng lương/năm The Job - Thực hiện lập trình phát triển API, service, dựng database schema theo chuẩn của ngân hàng. - Lập trình phát triển phải tính đến hiệu năng của hệ thống, đảm bảo an toàn bảo mật theo yêu cầu - Dự đoán rủi ro nếu có - Tích hợp với các hệ thống - Refactor code - Thực hiện các yêu cầu khác theo phân công của ngân hàng Your Skills and Experience Điều kiện bắt buộc: - Chỉ nhận hồ sơ ứng viên tại khu vực Hà Nội. - Tốt nghiệp Đại học ngành CNTT, Toán tin, Điện tử viễn thông hoặc tương đương. - Thành thạo Java, Spring Boot, Angular, Javascript . - Thành thạo cơ sở dữ liệu Oracle - Có kiến thức về Monolithic, Micro-service , OOP - Có hiểu biết cơ bản về DevOps, CI/CD. - Có kinh nghiệm phát triển API sử dụng ngôn ngữ Java. - Có kinh nghiệm phát triển FrontEnd và BackEnd API. - Thành thạo ít nhất 1 loại hệ điều hành thông dụng (Window, Linux) - Tối thiểu 04 năm kinh nghiệm trong lĩnh vực phát triển ứng dụng, hệ thống CNTT - Khả năng làm việc theo nhóm (kỹ năng giao tiếp, trình bày, thuyết trình). - Khả năng nghe, nói, đọc, viết tiếng Anh cơ bản. - Khả năng làm việc độc lập và theo nhóm. - Nhiệt tình, đam mê học hỏi, chịu được áp lực và thử thách - Có tối thiểu 02 năm kinh nghiệm phát triển các dự án được xây dựng trên nền tảng phát triển (Framework) BPM - Có từ 01 năm kinh nghiệm kiên quan tới tích hợp hệ thống (ví dụ như tích hợp APIs, kết nối mạng network, deploy/build hệ thống). Điều kiện ưu tiên: - Thành thạo Java, Spring Boot, Angular, Angular, Strust, Jsp, Ajax, Jquery, HTML, CSS… - Thành thạo ngôn ngữ lập trình .NET, C#, ASP .NET, Web-form - Thành thạo cơ sở dữ liệu MS SQL, Postgre SQL… - Có hiểu biết cơ bản về Cloud - Có kinh nghiệm sử dụng Git, GitLab, Docker container - Có kinh nghiệm làm việc trong các dự án phát triển lĩnh vực tài chính ngân hàng. Why You'll Love Working Here Lương: 30.000.000 – 40.000.000đ Thời gian làm việc: thứ 2 đến thứ 6, 08h30 đến 17h30. Đánh giá nhân sự và điều chỉnh lương: định kỳ 1 năm 1 lần. Làm việc onsite tại ngân hàng số 1 Việt Nam, trực tiếp tham gia vào các dự án tiên phong về chuyển đổi số. Nghỉ phép: 12 ngày/năm Nghỉ lễ, nghỉ thai sản, nghỉ ốm, nghỉ hiếu hỉ: theo quy định chung của luật Lao động. BHXH, BHYT, BHTN cho 100% cán bộ sau thời gian thử việc. Chính sách thu hút và đãi ngộ nhân tài. Chính sách ưu đãi đối với nhân viên có thâm niên làm việc tại công ty. Thu nhập: lương tháng 13; thưởng theo dự án, thưởng theo kết quả kinh doanh và mức độ đóng góp; thưởng theo năng lực và mức độ hoàn thành công việc của từng thành viên – đánh giá hàng tháng và trả thưởng theo quý; thưởng các ngày lễ lớn. Chế độ nghỉ mát, du xuân, liên hoan cuối năm cho nhân viên và gia đình. Các hoạt động giao lưu bóng đá, golf, văn nghệ... Chính sách đào tạo về chuyên môn, nghiệp vụ và kỹ năng cho nhân viên. Hỗ trợ 100% kinh phí học và thi các chứng chỉ chuyên môn.",2026-07-02T12:26:19.242549+00:00,ok,2026-06-12,2026-06-12,2026-07-17,"Ho Chi Minh, Ha Noi, Da Nang",middle,hybrid,full_time,month,itviec_salary_20260702_clean.csv,2026-07-02 12:26:19.242549+00:00,2026-06-12 00:00:00+00:00,2026-07-17 00:00:00+00:00,True,1400.0,True,True,True,116,2026-07-02 12:26:19.242549+00:00,1400.0,,1200 - 1600 usd,numeric
itviec,https://itviec.com/it-jobs/10-nhan-su-danh-gia-ro-quet-lo-hong-antt-pentest-trung-tam-thong-tin-tin-dung-quoc-gia-viet-nam-cic-2734,itviec_10-nhan-su-danh-gia-ro-quet-lo-hong-antt-pentest-trung-tam-thong-tin-tin-dung-quoc-gia-viet-nam-cic-2734,[10] Nhân sự đánh giá rò quét lỗ hổng ANTT (Pentest),TRUNG TÂM THÔNG TIN TÍN DỤNG QUỐC GIA VIỆT NAM (CIC),Hà Nội,800 - 1500 USD,800.0,1500.0,USD,"Pentest, CompTIA Security+, Security",Tối thiểu 02 năm,2.0,,"Top 3 Reasons To Join Us The Job 1.Dò quét, đánh giá lỗ hổng an ninh mạng: Định kỳ hoặc đột xuất thực hiện dò quét, phát hiện các lỗ hổng bảo mật kịp thời; Tìm ra các lỗ hổng bảo mật và đưa ra khuyến cáo, hướng dẫn hỗ trợ cập nhật/ kiện toàn bảo mật cho hệ thống Phân tích, đưa ra giải pháp và hỗ trợ các bộ phận liên quan xử lý, vá các lỗ hổng hệ thống để bảo đảm an toàn, bảo mật. 2. Kiểm thử xâm nhập, đánh giá hệ thống: Phát triển, sử dụng các công cụ để tấn công xâm nhập các hệ thống để tìm ra các lỗ hổng, điểm yếu của hệ thống. Rà soát, đánh giá rủi ro an ninh, bảo mật các hệ thống Công nghệ thông tin theo đúng quy định, quy trình; Phát hiện kịp thời các lỗ hổng an ninh, các rủi ro gây mất an toàn cho các hệ thống và đề xuất phương án xử lý 3. Ứng cứu sự cố an toàn thông tin: Đầu mối hoặc tham gia diễn tập/ thực hiện ứng cứu sự cố và tấn công an ninh mạng. 4. Cảnh báo an ninh mạng: Rà soát không gian mạng, phát hiện nguy cơ ảnh hưởng đến an ninh hệ thống/ thương hiệu của CIC Tiếp nhận, nghiên cứu đưa ra các hướng dẫn thực hiện cảnh báo của các cơ quan quản lý nhà nước về an toàn thông tin hoặc của các đối tác. Your Skills and Experience Bạn vui lòng truy cập vào website của CIC: cic. gov. vn để Lấy đúng mẫu Phiếu đăng ký tuyển dụng của đơn vị. Điền thông tin form và đính kèm vào CV gửi qua nút ""Ứng tuyển"" Vì sao Bạn nên đảm bảo đầy đủ thông tin khi ứng tuyển? - Hồ sơ của Bạn sẽ được đánh giá nhanh chóng. - Đối với các hồ sơ đáp ứng đầy đủ thông tin và tiêu chí tuyển dụng phù hợp, CIC sẽ chủ động liên hệ phỏng vấn trong thời gian sớm nhất. - Ứng viên vui lòng kiểm tra email và điện thoại thường xuyên để không bỏ lỡ lịch hẹn phỏng vấn Trình độ chuyên môn: Tốt nghiệp đại học hệ chính quy các trường Đại học trong và ngoài nước trở lên. Chuyên ngành: Công nghệ thông tin/ Điện tử viễn thông/ An toàn thông tin Kinh nghiệm: Tối thiểu 02 năm kinh nghiệm làm kiểm thử an ninh bảo mật (Pentest) các hệ thống công nghệ thông tin/ phân tích ứng cứu xử lý sự cố an ninh/ săn tìm thông tin trên không gian mạng. Ưu tiên: Ưu tiên có chứng chỉ chuyên ngành/Chứng chỉ quốc tế liên quan đến an toàn thông tin như: CompTIA, CEH, CHFI, CISSP, OSCP, hoặc tương đương. Đã từng làm việc Pentest, ứng cứu xử lý sự cố an ninh (hoặc dịch vụ Threat Intelligence) của một tổ chức hoặc Ngân hàng. Kỹ năng Có kỹ năng giao tiếp và trình bầy vấn đề. Có kỹ năng làm việc độc lập hoặc theo nhóm. Có khả năng lập báo cáo/đề xuất cảnh báo/hướng dẫn xử lý sự kiện an toàn thông tin Why You'll Love Working Here GIỚI THIỆU CHUNG & MÔI TRƯỜNG LÀM VIỆC Về Trung tâm Thông tin tín dụng Quốc gia Việt Nam (CIC) Gia nhập CIC, bạn sẽ trở thành một phần của đơn vị sự nghiệp công lập trực thuộc Ngân hàng Nhà nước Việt Nam, một trong những trụ cột quan trọng của hệ thống hạ tầng tài chính quốc gia. Chúng tôi đang tìm kiếm những nhân sự tài năng, có đủ tiêu chuẩn về phẩm chất, đạo đức và trình độ chuyên môn để bổ sung cho đội ngũ tại Phòng Phát triển phần mềm và Phòng Vận hành và an ninh thông tin . Trong giai đoạn 2025 – 2030, CIC sẽ triển khai nhiều dự án lớn về công nghệ thông tin và phát triển nghiệp vụ , tập trung vào việc hiện đại hóa hệ thống và ứng dụng các thành tựu của cuộc cách mạng công nghiệp 4.0. Đây là cơ hội để bạn tham gia vào các dự án đầy thách thức, có tầm ảnh hưởng và phát triển sự nghiệp bền vững cùng chúng tôi. Tại sao bạn sẽ yêu thích làm việc tại đây? Thu nhập & Ghi nhận: Mức lương thỏa thuận cạnh tranh, dựa trên năng lực và kinh nghiệm của bạn. Mức lương khởi điểm từ 15 -20, 20- 40, 40 -70 tuỳ vị trí và số năm kinh nghiệm làm việc. Được thanh toán tiền làm thêm ngoài giờ và được xét tăng lương định kỳ. Phát triển sự nghiệp: Được tham gia các khóa đào tạo, các lớp học chuyên môn để không ngừng nâng cao năng lực và phát triển bản thân. Chế độ phúc lợi toàn diện: Có chế độ khen thưởng, phúc lợi Có chi tiền ăn trưa, nhà ăn tại trụ sở làm việc Có chế độ nghỉ mát hàng năm Thăm khám sức khỏe định kỳ hàng năm, hỗ trợ đồng phục của cơ quan. Đóng các chế độ bảo hiểm xã hội theo quy định đầy đủ; Ngoài ra, còn được hỗ trợ kinh phí mua bảo hiểm chăm sóc sức khỏe dành cho đoàn viên công đoàn (ABIC) Có chi tặng quà sinh nhật hàng năm Tham gia các câu lạc bộ thể thao (bóng đá, tenis, cầu lông, pickleball…) Sự ổn định: Sau thời gian thử việc 02 tháng (dự kiến), nếu đạt yêu cầu, bạn sẽ được ký hợp đồng lao động theo quy định, làm việc lâu dài trong một môi trường chuyên nghiệp, công bằng và minh bạch.",2026-07-02T13:04:37.825968+00:00,ok,2026-07-01,2026-07-01,2026-08-05,"Ho Chi Minh, Ha Noi, Da Nang",middle,onsite,full_time,month,itviec_salary_20260702_clean.csv,2026-07-02 13:04:37.825968+00:00,2026-07-01 00:00:00+00:00,2026-08-05 00:00:00+00:00,True,1150.0,True,True,True,116,2026-07-02 13:04:37.825968+00:00,1150.0,,800 - 1500 usd,numeric
itviec,https://itviec.com/it-jobs/11-nhan-su-san-tim-moi-nguy-thread-huntting-trung-tam-thong-tin-tin-dung-quoc-gia-viet-nam-cic-2756,itviec_11-nhan-su-san-tim-moi-nguy-thread-huntting-trung-tam-thong-tin-tin-dung-quoc-gia-viet-nam-cic-2756,[11] Nhân sự săn tìm mối nguy (Thread huntting),TRUNG TÂM THÔNG TIN TÍN DỤNG QUỐC GIA VIỆT NAM (CIC),Hà Nội,800 - 1500 USD,800.0,1500.0,USD,"Pentest, CompTIA Security+, Security",Tối thiểu 02 năm,2.0,,"Top 3 Reasons To Join Us The Job 1.Dò quét, đánh giá lỗ hổng an ninh mạng: Định kỳ hoặc đột xuất thực hiện dò quét, phát hiện các lỗ hổng bảo mật kịp thời; Tìm ra các lỗ hổng bảo mật và đưa ra khuyến cáo, hướng dẫn hỗ trợ cập nhật/ kiện toàn bảo mật cho hệ thống Phân tích, đưa ra giải pháp và hỗ trợ các bộ phận liên quan xử lý, vá các lỗ hổng hệ thống để bảo đảm an toàn, bảo mật. 2. Kiểm thử xâm nhập, đánh giá hệ thống: Phát triển, sử dụng các công cụ để tấn công xâm nhập các hệ thống để tìm ra các lỗ hổng, điểm yếu của hệ thống. Rà soát, đánh giá rủi ro an ninh, bảo mật các hệ thống Công nghệ thông tin theo đúng quy định, quy trình; Phát hiện kịp thời các lỗ hổng an ninh, các rủi ro gây mất an toàn cho các hệ thống và đề xuất phương án xử lý 3. Ứng cứu sự cố an toàn thông tin: Đầu mối hoặc tham gia diễn tập/ thực hiện ứng cứu sự cố và tấn công an ninh mạng. 4. Cảnh báo an ninh mạng: Rà soát không gian mạng, phát hiện nguy cơ ảnh hưởng đến an ninh hệ thống/ thương hiệu của CIC Tiếp nhận, nghiên cứu đưa ra các hướng dẫn thực hiện cảnh báo của các cơ quan quản lý nhà nước về an toàn thông tin hoặc của các đối tác. Your Skills and Experience Bạn vui lòng truy cập vào website của CIC: cic. gov. vn để Lấy đúng mẫu Phiếu đăng ký tuyển dụng của đơn vị. Điền thông tin form và đính kèm vào CV gửi qua nút ""Ứng tuyển"" Vì sao Bạn nên đảm bảo đầy đủ thông tin khi ứng tuyển? - Hồ sơ của Bạn sẽ được đánh giá nhanh chóng. - Đối với các hồ sơ đáp ứng đầy đủ thông tin và tiêu chí tuyển dụng phù hợp, CIC sẽ chủ động liên hệ phỏng vấn trong thời gian sớm nhất. - Ứng viên vui lòng kiểm tra email và điện thoại thường xuyên để không bỏ lỡ lịch hẹn phỏng vấn Trình độ chuyên môn: Tốt nghiệp đại học hệ chính quy các trường Đại học trong và ngoài nước trở lên. Chuyên ngành: Công nghệ thông tin/ Điện tử viễn thông/ An toàn thông tin Kinh nghiệm: Tối thiểu 02 năm kinh nghiệm làm kiểm thử an ninh bảo mật (Pentest) các hệ thống công nghệ thông tin/ phân tích ứng cứu xử lý sự cố an ninh/ săn tìm thông tin trên không gian mạng. Ưu tiên: Ưu tiên có chứng chỉ chuyên ngành/Chứng chỉ quốc tế liên quan đến an toàn thông tin như: CompTIA, CEH, CHFI, CISSP, OSCP, hoặc tương đương. Đã từng làm việc Pentest, ứng cứu xử lý sự cố an ninh (hoặc dịch vụ Threat Intelligence) của một tổ chức hoặc Ngân hàng. Kỹ năng Có kỹ năng giao tiếp và trình bầy vấn đề. Có kỹ năng làm việc độc lập hoặc theo nhóm. Có khả năng lập báo cáo/đề xuất cảnh báo/hướng dẫn xử lý sự kiện an toàn thông tin Why You'll Love Working Here GIỚI THIỆU CHUNG & MÔI TRƯỜNG LÀM VIỆC Về Trung tâm Thông tin tín dụng Quốc gia Việt Nam (CIC) Gia nhập CIC, bạn sẽ trở thành một phần của đơn vị sự nghiệp công lập trực thuộc Ngân hàng Nhà nước Việt Nam, một trong những trụ cột quan trọng của hệ thống hạ tầng tài chính quốc gia. Chúng tôi đang tìm kiếm những nhân sự tài năng, có đủ tiêu chuẩn về phẩm chất, đạo đức và trình độ chuyên môn để bổ sung cho đội ngũ tại Phòng Phát triển phần mềm và Phòng Vận hành và an ninh thông tin . Trong giai đoạn 2025 – 2030, CIC sẽ triển khai nhiều dự án lớn về công nghệ thông tin và phát triển nghiệp vụ , tập trung vào việc hiện đại hóa hệ thống và ứng dụng các thành tựu của cuộc cách mạng công nghiệp 4.0. Đây là cơ hội để bạn tham gia vào các dự án đầy thách thức, có tầm ảnh hưởng và phát triển sự nghiệp bền vững cùng chúng tôi. Tại sao bạn sẽ yêu thích làm việc tại đây? Thu nhập & Ghi nhận: Mức lương thỏa thuận cạnh tranh, dựa trên năng lực và kinh nghiệm của bạn. Mức lương khởi điểm từ 15 -20, 20- 40, 40 -70 tuỳ vị trí và số năm kinh nghiệm làm việc. Được thanh toán tiền làm thêm ngoài giờ và được xét tăng lương định kỳ. Phát triển sự nghiệp: Được tham gia các khóa đào tạo, các lớp học chuyên môn để không ngừng nâng cao năng lực và phát triển bản thân. Chế độ phúc lợi toàn diện: Có chế độ khen thưởng, phúc lợi Có chi tiền ăn trưa, nhà ăn tại trụ sở làm việc Có chế độ nghỉ mát hàng năm Thăm khám sức khỏe định kỳ hàng năm, hỗ trợ đồng phục của cơ quan. Đóng các chế độ bảo hiểm xã hội theo quy định đầy đủ; Ngoài ra, còn được hỗ trợ kinh phí mua bảo hiểm chăm sóc sức khỏe dành cho đoàn viên công đoàn (ABIC) Có chi tặng quà sinh nhật hàng năm Tham gia các câu lạc bộ thể thao (bóng đá, tenis, cầu lông, pickleball…) Sự ổn định: Sau thời gian thử việc 02 tháng (dự kiến), nếu đạt yêu cầu, bạn sẽ được ký hợp đồng lao động theo quy định, làm việc lâu dài trong một môi trường chuyên nghiệp, công bằng và minh bạch.",2026-07-02T13:04:33.261306+00:00,ok,2026-07-01,2026-07-01,2026-08-05,"Ho Chi Minh, Ha Noi, Da Nang",middle,remote,full_time,month,itviec_salary_20260702_clean.csv,2026-07-02 13:04:33.261306+00:00,2026-07-01 00:00:00+00:00,2026-08-05 00:00:00+00:00,True,1150.0,True,True,True,116,2026-07-02 13:04:33.261306+00:00,1150.0,,800 - 1500 usd,numeric
itviec,https://itviec.com/it-jobs/20-java-backend-devs-spring-boot-hibernate-oracle-thien-hoang-solutions-jsc-4542,itviec_20-java-backend-devs-spring-boot-hibernate-oracle-thien-hoang-solutions-jsc-4542,"20 Java Backend Devs (Spring Boot, Hibernate, Oracle)",Thien Hoang Solutions JSC,Hà Nội,1100 - 1900 USD,1100.0,1900.0,USD,"Java, Oracle, Hibernate, Spring Boot, MongoDB, MySQL, Python, Node.js, Go, AWS, Azure, Docker, Kubernetes, PostgreSQL",ít nhất 3 năm,3.0,,"Top 3 Reasons To Join Us Môi trường trẻ trung Cơ hội phát triển rộng mở Thưởng lên tới 5 tháng lương/năm The Job Phân tích và thiết kế các hệ thống backend, đảm bảo lựa chọn công nghệ phù hợp cho từng sản phẩm và yêu cầu cụ thể Phát triển các tính năng backend mới và tích hợp chúng vào hệ thống hiện có, đảm bảo tính hiệu quả và ổn định của hệ thống Hợp tác chặt chẽ với các nhóm liên quan để tích hợp các tính năng backend vào các ứng dụng web và di động Hỗ trợ triển khai ứng dụng lên môi trường kiểm thử và thực tế, đảm bảo quá trình triển khai diễn ra suôn sẻ và hệ thống hoạt động ổn định Thực hiện cấu hình và triển khai các nghiệp vụ trên hệ thống Business Process Management (BPM). Your Skills and Experience Điều kiện bắt buộc: Tốt nghiệp đại học chuyên ngành CNTT, Toán tin, Điện tử viễn thông hoặc tương đương Có kinh nghiệm tham gia các dự án phát triển phần mềm trong lĩnh vực ngân hàng, tài chính, hoặc đầu tư, đặc biệt là các hệ thống onboarding khách hàng cá nhân cho các sản phẩm tài chính Có kinh nghiệm thực tế trong việc thiết kế, truy vấn, và tối ưu hóa cơ sở dữ liệu quan hệ (Oracle, PostgreSQL, MySQL) và phi quan hệ (MongoDB) Thành thạo phát triển ứng dụng backend với Java 8+ và các framework liên quan như Spring Boot và Hibernate Kinh nghiệm với các công nghệ bảo mật như Spring Security và xử lý API qua RestEasy, tích hợp hệ thống sử dụng RabbitMQ trong kiến trúc event-driven Có ít nhất 3 năm kinh nghiệm phát triển backend sử dụng các ngôn ngữ như Java, NodeJS, Python hoặc Golang, với kỹ năng mạnh mẽ trong phát triển RESTful APIs theo kiến trúc microservice Hiểu biết sâu về phát triển các API mạnh mẽ, có độ sẵn sàng cao và chịu tải tốt Kinh nghiệm với các công nghệ đám mây như AWS hoặc Azure, bao gồm cả việc tối ưu hóa hệ thống trên môi trường đám mây Kỹ năng giao tiếp tốt, tư duy sản phẩm và khả năng phối hợp hiệu quả trong nhóm đa chức năng. Điều kiện ưu tiên: Có kinh nghiệm triển khai hệ thống qua container hóa (ECS, Kubernetes, Docker) hoặc các dịch vụ FAAS như AWS Lambda Kinh nghiệm sử dụng các công cụ CI/CD như Git, Jenkins, Ansible, npm, hoặc Gradle để tự động hóa quá trình phát triển và triển khai Có kinh nghiệm thiết kế kiến trúc phần mềm phức tạp và tối ưu hóa hiệu năng hệ thống cho các sản phẩm quy mô lớn. Có kinh nghiệm triển khai hệ thống CRM cho doanh nghiệp hoặc tổ chức tài chính.. Why You'll Love Working Here Lương: 30.000.000 – 50.000.000đ Thời gian làm việc: thứ 2 đến thứ 6, 08h30 đến 17h30. Đánh giá nhân sự và điều chỉnh lương: định kỳ 1 năm 1 lần. Làm việc onsite tại ngân hàng số 1 Việt Nam, trực tiếp tham gia vào các dự án tiên phong về chuyển đổi số. Nghỉ phép: 12 ngày/năm Nghỉ lễ, nghỉ thai sản, nghỉ ốm, nghỉ hiếu hỉ: theo quy định chung của luật Lao động. BHXH, BHYT, BHTN cho 100% cán bộ sau thời gian thử việc. Chính sách thu hút và đãi ngộ nhân tài. Chính sách ưu đãi đối với nhân viên có thâm niên làm việc tại công ty. Thu nhập: lương tháng 13; thưởng theo dự án, thưởng theo kết quả kinh doanh và mức độ đóng góp; thưởng theo năng lực và mức độ hoàn thành công việc của từng thành viên – đánh giá hàng tháng và trả thưởng theo quý; thưởng các ngày lễ lớn. Chế độ nghỉ mát, du xuân, liên hoan cuối năm cho nhân viên và gia đình. Các hoạt động giao lưu bóng đá, golf, văn nghệ... Chính sách đào tạo về chuyên môn, nghiệp vụ và kỹ năng cho nhân viên. Hỗ trợ 100% kinh phí học và thi các chứng chỉ chuyên môn.",2026-07-02T12:23:33.916002+00:00,ok,2026-06-29,2026-06-29,2026-08-03,"Ho Chi Minh, Ha Noi, Da Nang",middle,hybrid,full_time,month,itviec_salary_20260702_clean.csv,2026-07-02 12:23:33.916002+00:00,2026-06-29 00:00:00+00:00,2026-08-03 00:00:00+00:00,True,1500.0,True,True,True,116,2026-07-02 12:23:33.916002+00:00,1500.0,,1100 - 1900 usd,numeric
itviec,https://itviec.com/it-jobs/ai-agent-engineer-contract-build-the-agent-layer-panto-martech-llc-4955,itviec_ai-agent-engineer-contract-build-the-agent-layer-panto-martech-llc-4955,AI Agent Engineer (Contract): Build the Agent Layer,Panto Martech LLC,Hồ Chí Minh,2500 - 4000 USD,2500.0,4000.0,USD,"AI, React, Python, Cloud, English, API, Go",,,,"Top 3 Reasons To Join Us Build a greenfield AI agent suite end-to-end Remote, real autonomy over your work Direct access to the founder & senior engineer The Job About PantoMartech PantoMartech builds marketing technology apps. One of our apps is an AI-powered product that helps online retailers improve their digital advertising performance. It connects to their e-commerce store and gives them a far more accurate picture of what's actually driving results. We're a small, fast-moving team, and we're now building the layer that turns accurate data into automated decisions: a suite of AI agents that read a store's real performance, ad performance, and customer behavior — and act to improve outcomes. Why this role exists We've built the hard part — the data, the enrichment, and customer models. The product and UI for the agent layer are already designed. We need an engineer to build the agents themselves. This isn't one agent — it's a growing suite to support everyday e-commerce operators. Every agent ships in stages: recommend → one-click approve → autonomous within guardrails. Trustworthy, explainable output is the product. ""Black box"" is a failure mode for us — each action must show its reasoning and sit in an audit log. What you'll build The reasoning and orchestration layer for multiple agents (tool use, planning, structured outputs, evals) over our e-commerce performance, ad performance, and customer behavior data Read and write integrations with ad-platform APIs — Meta, Google Ads, TikTok — for pulling performance and pushing audiences and budget actions Recommendation logic plus the ""why"" explanations that make every output auditable The agent-facing screens (mockups are ready: recommendation feeds, approval flows, autonomous activity logs, permission/guardrail controls) Evaluation harnesses to measure recommendation quality and catch regressions Safety scaffolding: dry-run modes, scoped permissions, and rollback paths for anything autonomous Your Skills and Experience Who we're looking for We want a strong generalist who can take a designed feature and ship it end to end — and who uses AI tools (including Claude) to move fast without cutting corners on safety. You won't get detailed tickets; you'll get a clear goal, ready designs, and direct access to the founder and our senior engineer. You're a great fit if you: Have shipped real, production software end to end (backend, data, and a clean web UI) Have built LLM-powered features beyond prompt-tinkering — tool/function calling, multi-step orchestration, structured outputs, and basic evals Are comfortable integrating third-party / OAuth APIs (ad platforms a strong plus) Default to explainable, safe automation — you build the audit log and the dry-run before the ""go live"" switch Work well solo and async, and use AI coding tools effectively to punch above your weight Nice to have E-commerce / performance-marketing background (ROAS, CPA, COGS, contribution margin, LTV) Hands-on with the Anthropic API / Claude (tool use, evals) Experience with agentic products that take real-world actions, not just chat Engagement Freelance / contract, project-based — roughly 3–6 months to build the first few agents, with strong potential to continue as the suite grows Remote within Asia Competitive compensation for the market Why You'll Love Working Here Work that matters, end to end Own the agent layer for a real product, take ready designs and ship them to production. No detailed tickets, no micromanagement: a clear goal, finished mockups, and direct access to the founder and our senior engineer. Autonomy and flexibility Fully remote within Asia Async-friendly, you manage your own schedule Project-based contract (~3–6 months), with strong potential to extend as the agent suite grows Modern tooling, real impact Build with a current AI stack, LLM orchestration, tool use, evals, and the Anthropic API / Claude Ship agentic features that take real-world actions, not just chat Work on explainable, safe automation that customers actually trust Compensation Competitive compensation for the market",2026-07-02T12:21:56.145547+00:00,ok,2026-06-01,2026-06-01,2026-07-06,"Ho Chi Minh, Ha Noi, Da Nang",,remote,full_time,month,itviec_salary_20260702_clean.csv,2026-07-02 12:21:56.145547+00:00,2026-06-01 00:00:00+00:00,2026-07-06 00:00:00+00:00,True,3250.0,True,False,True,111,2026-07-02 12:21:56.145547+00:00,3250.0,,2500 - 4000 usd,numeric
